artist,song,lyrics,genres,genre_1,genre_2,genre_3
Jean-Michel Jarre,Glory (With M83),,"electronic, ambient, new age",electronic,ambient,new age
Ladytron,Amtv,"Films will come and films will go,

that kiss on your neck won't show.



Posing at the same place everytime,

When you're still speaking in the sunshine.



Watching T.V. at 4 am.

But that's not when she needs a friend.

Staring at the bathroom floor.

Please don't say you've got to go.



Posing at the same place to put things right.

In your eyes, we're meeting in the morning light.



You've done it again, you've done it before.

That kiss on your neck won't show.



Watching T.V. at 4 am.

But that's not when she needs a friend.

Staring at the bathroom floor.

Please don't say you've got to go.



Watching T.V. at 4 am.

But that's not when she needs a friend.

Loose change from your pocket on the floor.

Please don't say you've got to go.



Cheap thrills that this time I clasp.

Cheap thrills that you'll dream about.



You've done it again, you've done it before.

That kiss on your neck won't show.



Watching T.V. at 4 am.

But that's not when she needs a friend.

Staring at the bathroom floor.

Please don't say you've got to go.



Watching T.V. at 4 am.

But that's not when she needs a friend.

Loose change from your pocket on the floor.

Please don't say you've got to go.



(Level won!)","electroclash, electropop, electronic",electroclash,electropop,electronic
LCD Soundsystem,Pow Pow,"From this position

I will relax

From this position

I can see the whole place

From this position

Oh, oh just relax

From this position

I make some stand

I make my peace with the man



And it goes pow

Pow, pow, pow, pow

Pow, pow, pow, pow

It goes pow

Pow, pow, pow, pow

Pow, pow, pow, pow



From this position

I can see both of them

From this position

I totally get how the decision was reached

From this position

I can say ""serious,"" or ""cop-out,"" or ""hard-to-define""

From this position, from this position

It's kind of like eating myself to death



With you on the outside

And me on the inside

There's advantages to both

(Advantages to both!)

And me being uptight

And you being all right

There's advantages to each

(Advantages! Advantages!)



From this perspective, from this position

I have a good grip on both of them

Because I have stayed home

And have learned a little more about my neighbourhood

Which is important

You know, there's a lot of good places to eat



So it goes pow, pow, pow, pow, pow

Pow, pow, pow, pow

Pow, pow, pow, pow, pow

Pow, pow, pow, pow

So it's pow

Pow, pow, pow, pow

Pow, pow, pow, pow

It goes pow

Pow, pow, pow, pow

Pow, pow, pow, pow



With you on the keystroke

And me on the gangplank

There's advantages to both

(Advantages to both)

And you have been all right

And I have been filmed being ridiculous

Oh, eat it, Michael Musto

(You're no Bruce Vilanch!)

Now I have been untied

And you are all cross-eyed

There's advantages to each

(Advantages to each)

And I'm coming back, coming back, coming back

Until there's nothing left in the well

Is that what they call it, the well?



I'm paralyzed

And looking through you

But if nothing's right

We try anyway

As a compromised, aggregate person

I'm amazed at my decision to play



On this occasion, there are a couple of things that we know that we pulled from Fact Magazine

One, the king wears a king hat and lives in a king house

Two, your time will come, but tonight is our night

So you should give us all of your drugs

Three, we have a black president and you do not, so shut up, because you don't know shit about where I'm from that you didn't get from TV

So times have been tough

And times have been tough

You have been put down, washed up, and rinsed out

But honestly

And be honest with yourself

How much time do you waste?

How much time do you blow every day?



And so it's pow

Pow, pow, pow, pow

Pow, pow, pow, pow

Oh, pow

Pow, pow, pow, pow

Pow, pow, pow, pow

So pow

Pow, pow, pow, pow

Pow, pow, pow, pow

Pow

Pow, pow, pow, pow

Pow, pow, pow, pow

(The return of the police!)

(The return of the police)



With you on the inside

And me on the outside

There's advantages to both

(Advantages to both!)

With me being wired

And you being tired

There's advantages to each

(Advantages! Advantages!)



From this position

I feel an affinity for the both of them, which is confusing

But honestly

I should be careful because otherwise, I'm being, I'm being, you know, what's it called?

Oh, fuck it

Reclining, I'm getting used to it

Like kissing under a bridge

It's an entirely new

Discovery, discovery, discovery, discovery, discovery, discovery, discovery, discovery

And then a couple of weeks at home

And then a couple of weeks away

And then home and away, again

To use up your desire for

Discovery, discovery, discovery, discovery, discovery, discovery, discovery



For an instant

You could have pushed through

But it's a plagiarized

Regret anyway

But what you want for now

Is someone to feel you

And that's the thing you like

Is planning to stay

And all this time

It's so nice

It's so nice

It's so nice

(The return of the police!)","poptron, electronic, indie",poptron,electronic,indie
Mashup,Queen Vs. Outkast - Hey We Will Rock You Ya,,"mashup, mashup for princess, trance",mashup,mashup for princess,trance
Hot Chip,Melody of Love,"Have you left space for me in this life?

'Cos there are voids into which we cannot dream in this life



All you need to hear is moving in the air

All you need is here, it's moving in the air

All you need to hear is moving in the air

All you need to hear, beyond the blue despair



When I was standing next to you

I overheard the saddest news

What was just there was out of view

Running out of love

I always seem to hesitate

Too little always comes too late

There is a sound that resonates

A melody of love



Melody of love

Melody of love



Do you have faith to feel in this world?

'Cos it gets hard to see in this world



All you need is here, it's moving in the air

All you need to hear, beyond this blue despair

Every day begins just like a morning prayer

We're trying to resist what we're hearing in the air



When I was standing next to you

I overheard the saddest news

What was just there was out of view

Running out of love

I always seem to hesitate

Too little always comes too late

There is a sound that resonates

A melody of love



Melody of love

Melody of love

Melody of love

Melody of love","indietronica, personal favourites, electronic",indietronica,personal favourites,electronic
Neon Hitch,Dreamer,,,,,
Miike Snow,No Starry World,"You canât feel it the old magic

You keep selling drugs for lesser kind of addicts,

Lesser kind of addicts



Its so sweet and synthetic

Youâre at Charles de Gaulle with dumbbells in your baggage

Dumbbells in your baggage



Miles Standish was not a hero

He just talked fast when it fell below zero

Fell below zero



Say anything, I say anything,

Pay anything not to be pressed for survival

Donât press me for survival



Sell me no

Starry world

Sell me no

Starry world



But I tried

No starry world

Youâll never know how I tried

I tried

No starry world

Youâll never know how I tried",,,,
Basement Jaxx,Don't Give Up,"Don't give up

Don't pull the craks in your mind apart

When everything breaks down... so tired

Don't give up, so choked by analysis

When feed on bitterness?... so tired

Don't give up",,,,
Enter Shikari,Sssnakepit,"Come and join the party, leave anxieties behind

When the weight of all the world is pushing down.

Nah nah nah cut this tension mate it's too much.



Situation volatile, seriously hostile

Breadwinners,

Soul searchers,

Fear merchants,

Seeking.

Brightly colored, no use for camouflage,

When you're venomous and willing to sabotage.

We're just a group of your white blood cells

Fighting off parasites

We're your system mechanics

Trying to fix this machine

What's the one thing that has

More speed, more strength,

And goes deeper than us?

A nuclear submarine.



Ah come on just open the door!



Knocked off my feet by the backdraft

Brought back to earth

Oxygen clears my head

And I just gotta say

Oh you're not gonna believe this

You can't perceive this

This is like nothing you've seen before

But lucky for you

Yea lucky for you

This is an open door



Come and join the party, leave anxieties behind

When the weight of all the world is pushing down.

Down on your shoulders

Come and join the party, leave anxieties behind

When the weight of all the world is pushing down

Just push right back!



Oh you're not gonna believe this

You can't perceive this

This is like nothing you've seen before

But lucky for you

Yea lucky for you

They're well preparedâ¦ but they forgot one thing

Yea yea we're nice guysâ¦ until we're not!



Come and join the party, leave anxieties behind

When the weight of all the world is pushing down

Down on your shoulders

Come and join the party, leave anxieties behind

When the weight of all the world is pushing down

Just push right back!



Come and join the party, leave anxieties behind

When the weight of all the world is pushing down

Come and join the party, leave anxieties behind

When the weight of all the world is pushing down

Just push right back!

Just push right back!

Just push right back!",,,,
Oh Land,Machine,"You know I feel like Iâm just a circuit

But thereâs no use without the part

And all the ticking sounds around you

Thatâs the beating of my heart

All the wires feed me dreams I thought I never had




[Chorus:]

Itâs my world today

I donât have to stay

Break from the machine

Not that far away

I donât have to stay

Break from the machine



Learn the rhythm from the silence

A little fire sparks would fall

And your electric riversâ flowing

Thereâs no way around the storm

All the wires feed me dreams I thought I never had




[Chorus]



More than numbers

Out of order

Reaching over and over above them

Indestructible tiny blossoms

Keep them coming

Theyâre coming, theyâre coming




[Chorus]","electronic, female vocalists, danish",electronic,female vocalists,danish
Showtek,Booyah (feat. We Are Loud & Sonny Wilson),,"party, house, electronic",party,house,electronic
Eric Saade,Love Is Callin',,"pop, swedish, male vocalists",pop,swedish,male vocalists
Brokencyde,Honey Hungry Hoe,,,,,
Flunk,Love Hearts,,"trip-hop, chillout, lush",trip-hop,chillout,lush
Black Veil Brides,A Devil For Me,"Well now is the time to say your prayers

And now is the time to show your stuff

Cause' people talk but people separate

It's the same damn excuse when danger is headed your way



You talk the talk but do you walk the walk?

Your apathy is just a living flaw, you pull the trigger

Count 1,2,3 it's a finger flip for you...

And a devil for me



A wedding of the damned

This razor cuts the pain right out, we're bound until the end

My Love



You acted first you could have walked away,

With broken parts and things you can't replace.

You pull the trigger

Count 1, 2, 3 its an ""Antichrist"" for you... fallen angel for me



A wedding of the damned

This razor cuts the pain right out, we're bound until the end

My Love



A wedding of the damned

This razor cuts the pain right out, we're bound until the end

My Love","post-hardcore, screamo, black veil brides",post-hardcore,screamo,black veil brides
Sleeping With Sirens,A Trophy Father's Trophy Son,"Father, father, tell me where have you been?



It's been hell not having you here

I've been missing you so bad

And you don't seem to care 

When I go to sleep at night, you're not there

When I go to sleep at night, do you care?



Do you even miss us?

Your bottles, your mistress

I need to know, I need to know



Why are you walking away?

Was it something I did? Did I make a mistake?

'Cause I'm trying to deal with the pain

I don't understand this, is this how it ends?



I will try to understand

(Father, father, father)



Father, father, tell me where are you now?

It's been hell not having you

Last thing I heard, you were fed up

You're skipping town with no note telling where 

When I go to sleep at night, you're not there

When I go to sleep at night, do you care?



I need to know, I need to know



Why are you walking away?

Was it something I did? Did I make a mistake?

'Cause I'm trying to deal with the pain

I don't understand this, is this how it ends? 

Why are you running away?

I don't understand this, is this how it ends?

Why are you running away?

Tell me please, tell me please, I need to know



Is this what you call a family?

Is this what you call a family?

Is this what you call a family?

Is this what you call a family?



It's been seven years wishing that you'd drop a line (Is this what you call a family?)

But I carry the thought along with you in my mind (Is this what you call a family?)

Is this what you call a family? (Is this what you call a family?)

Is this what you call a family? (Is this what you call a family?)

Family!



Why are you walking away?

Was it something I did? Did I make a mistake?

'Cause I'm trying to deal with the pain

I don't understand this, is this how it ends? 

Why are you running away?

I don't understand this, is this how it ends?

Why are you running away?

Tell me please, tell me please, I need to know



Is this what you call a family?

Is this what you call a family?

Is this what you call a family?

Is this what you call a family?","post-hardcore, alternative rock, sleeping with sirens",post-hardcore,alternative rock,sleeping with sirens
Escape The Fate,Bad Blood,"Yeah!




[Verse 1:]

I feel there's something that's hidden inside

It creeps up my spine and takes over my mind

I can't control it no

I think I'm losing control




[Pre Chorus:]

You just don't get it do you

I'm not stuck here with you

You're stuck in here with me (you're stuck in here with me)

You just don't get it do you

I'm not stuck here with you

You're stuck in here with me (you're stuck in here with me)




[Chorus:]

One more word and we'll cut out your eyes

One more time left to say your goodbyes (so say em)

We can't, we cannot stop the growth

We can't, we cannot stop the




[Verse 2:]

The candlelight melts all my shadows away

Thanks for the hate cause its fueling my flames

You can't control us no

I think you're losing control




[Pre Chorus 2:]

You just don't get it do you

I'm not stuck here with you

You're stuck in here with me (stuck in here with me)

You just don't get it do you

I'm not stuck here with you

You're stuck in here with me (stuck in here with me)




[Chorus:]

One more word and we'll cut out your eyes

One more time left to say your goodbyes (so say em)

We can't, we cannot stop the growth

We can't, we cannot stop the growth



One more word

One more time left to say your goodbyes (so say em)

We can't, we cannot stop the growth

We can't, we cannot stop the growth



No!




[Breakdown:]

You just don't get it do you

I'm not stuck here with you

You're stuck in here with me (stuck in here with me)



You just don't get it do you

I'm not stuck here with you

You're stuck in here with me (stuck with me)




[Chorus:]

One more word and we'll cut out your eyes

One more time left to say your goodbyes (so say em)

We can't, we cannot stop the growth

We can't, we cannot stop the growth!","post-hardcore, screamo, emocore",post-hardcore,screamo,emocore
The Used,Devil Beside You,,"emo, screamo, rock",emo,screamo,rock
The Used,Vertigo Cave,,"rock, pop, emo",rock,pop,emo
Dashboard Confessional,The Best Deceptions,"I heard about your trip

I heard about your souvenirs

I heard about the cool breeze, in the cool nights

And the cool guys that you spent them with

Well I guess I should have heard of them from you

I guess I should have heard of them from you



Don't you see, don't you see, that the charade is over?

And all the ""Best Deceptions"" and ""Clever Cover Story"" awards go to you

So kiss me hard 'cause this will be the last time that I let you

You will be back someday and this awkward kiss that tells of other people's lips will be of service to keeping you away



I heard about your regrets

I heard that you were feeling sorry

I heard from someone that you wish you could set things right between us

Well I guess I should have heard of that from you

I guess I should have heard of that from you



Don't you see, don't you see, that the charade is over?

And all the ""Best Deceptions"" and ""Clever Cover Story"" awards go to you

So kiss me hard 'cause this will be the last time that I let you

You will be back someday and this awkward kiss that screams of other people's lips will be of service to keeping you away. To keeping you away



I'm waiting for blood to flow to my fingers

I'll be all right when my hands get warm.Ignoring the phone

I'd rather say nothing. I'd rather you'd never heard my voice

You're calling too late too late to be gracious you do not warrant long goodbyes

You're calling too late you're calling too late you're calling too late","acoustic, rock, indie",acoustic,rock,indie
AFI,Fallen Like The Sky,"Flee today with me and we can hide

Until they want you



Where the strange creatures play

Mystic games of strength, disassociate

Seal my fate, seal my, seal your

Until they eat their own young



This is a lonely war tonight and I'm forsaken

Are you a lonely one, too?

This is a lonely war tonight, we're soldiers breaking

They were the lonely ones too



Leave your stain and laugh

My wounds innate

Leave like they all do



We the strange creatures play

Endless games of fate we the reprobate

Seal our fate, seal our, seal your

'Til we eat our own young



This is a lonely war tonight and I'm forsaken

Are you a lonely one, too?

This is a lonely war tonight, we're soldiers breaking

They were the lonely ones too","rock, pop, alternative",rock,pop,alternative
AFI,The Leaving Song Pt.2,"Don't waste your touch, you won't feel anything

Or were you sent to save me?

I've thought too much, you won't find anything

Worthy of redeeming



Yo he estado aquÃ­ muchas veces antes y regresÃ³



To break down, and cease all feeling

Burn now, what once was breathing

Reach out, and you may take my heart away



Imperfect cry, and scream in ecstasy

So what befalls the flawless?

Look what I've built (please don't do this)

It shines so beautifully (why won't you look at me)

Now watch as it destroys me



Y regreso aquÃ­ otra vez y comienzo



To break down, and cease all feeling

Burn now, what once was breathing

Reach out, and you may take my heart away



Break down, and cease all feeling

Burn now, what once was breathing

Reach out, and you may take my heart away



I left it all behind, and never said goodbye

I left it all behind, and never said goodbye

I left it all behind, and never said goodbye

I left it all to die



I saw its birth, I watched it grow

I felt it change me

I took the life, I ate it slow

Now it consumes me



Break down, and cease all feeling

Burn now, what once was breathing

Reach out, and you may take my heart away



Break down, and cease all feeling

Burn now, what once was breathing

Reach out, and you may take my heart away

Heart away",,,,
Funeral For A Friend,Monter's Ball,,"post-hardcore, emo, rock",post-hardcore,emo,rock
Blessthefall,Carry On,"Your pessimism is drowning me out.

I keep on screaming but you're holding me under!

I tried so hard to get it through to you.

You think you're better than everyone else.



Don't act so desperate.

It's time to get over yourself,

it's time to get yourself,

and you look so miserable.

It's time to get over yourself,

it's time to get over yourself!



You're not worth my time,

you're so full of shit.

Don't go running your mouth again!

I caught you lying to them,

I caught you playing with fire!

Don't go searching for sympathy.

I caught you looking at them,

I caught you playing with fire!

You'll get nothing from me.



Don't act so desperate.

It's time to get over yourself.

And when you reach,

reach for me

you know that someday

I will carry on.

And when you fall,

fall away you know

that someday

I will carry on.

I'll carry on.



Don't go running your mouth again!

I caught you lying to them,

I caught you playing with fire!

Don't go searching for sympathy.

I caught you looking at them,

I caught you playing with fire!



And when you reach,

reach for me

you know that someday

I will carry on.



And when you reach,

reach for me

you know that someday

I will carry on.

And when you fall,

fall away

you know that someday

I will carry on.

I'll carry on.



Don't go running your mouth again!

Don't go running your mouth again!","post-hardcore, metal, screamo",post-hardcore,metal,screamo
Taking Back Sunday,Great Romance,,,,,
Alesana,Hidden Track,"Dear love, I'm honestly scared

Your voice is everywhere

Are you there?

Oh, I am not ready for this

There's so much about you, love, I miss



Do you know that I'm lost?

And you left me here on my own

Songs live on but I'm dancing alone

Where is my lullaby?



Sometimes I forget you're gone

You're all I have, known for so long



Do you know that I'm lost?

And you left me here on my own

Songs live on but I'm dancing alone

Where is my lullaby?



(It seems so unfair that the sun still shines, that the waves still crash, and the wind still blows)

{I'll never let go, love, but tonight I'm sayin' goodbye}

I'm closing my eyes!

(I will carry on, what choice do I have? But without your laughs, smiles are meaningless)

{I'll never let go, love, but tonight I'm sayin' goodbye}

I'm closing my eyes!

(It seems so unfair that the sun still shines, that the waves still crash, and the wind still blows)

{I'll never let go, love, but tonight I'm sayin' goodbye}

I'm closing my eyes!

(I will carry on, what choice do I have? But without your laughs, smiles are meaningless)

{I'll never let go, love, but tonight I'm sayin' goodbye}



Do you know that I'm lost?

And you left me here on my own

Songs live on but I'm dancing alone

My hand is lost without yours to hold in mine

And tonight I will say goodbye","post-hardcore, screamo, emocore",post-hardcore,screamo,emocore
Finch,The Great Divide,"The sky divides

A brilliant white

An offering

So tonight

I sink the tide

And close my eyes

Can you hear it?



It's calling me

It's an absolution burning in my hand

They'll let you down, my friend

It's harrowing

I am the mountain

Staring at the bull

Blood in his eyes again



Save your skin the suffering

And hold to hope

The bled beware

They're crying out

I know the sound

But don't you fear it



It's calling me

It's an absolution burning in my hand

They'll let you down, my friend

It's harrowing

I am the mountain

Staring at the bull

Blood in his eyes again



Fall in line 

Up against the wall

Not this time

I'm not listening anymore



Now you know

The animal is inside us all

But you don't have to crawl



It's calling me

It's an absolution burning in my hand

They'll let you down, my friend","post-hardcore, emo, screamo",post-hardcore,emo,screamo
Ed Sheeran,Kiss Me,"One, two, three, four



Settle down with me

Cover me up

Cuddle me in



Lie down with me

And hold me in your arms



And your heart's against my chest, your lips pressed to my neck

I'm falling for your eyes, but they don't know me yet

And with a feeling I'll forget, I'm in love now



Kiss me like you wanna be loved

You wanna be loved

You wanna be loved

This feels like falling in love

Falling in love

We're falling in love



Settle down with me

And I'll be your safety

You'll be my lady



I was made to keep your body warm

But I'm cold as the wind blows so hold me in your arms



Oh no

My heart's against your chest, your lips pressed to my neck

I'm falling for your eyes, but they don't know me yet

And with this feeling I'll forget, I'm in love now



Kiss me like you wanna be loved

You wanna be loved

You wanna be loved

This feels like falling in love

Falling in love

We're falling in love



Yeah I've been feeling everything

From hate to love

From love to lust

From lust to truth

I guess that's how I know you

So I hold you close to help you give it up



So kiss me like you wanna be loved

You wanna be loved

You wanna be loved

This feels like falling in love

Falling in love

We're falling in love



Kiss me like you wanna be loved

You wanna be loved

You wanna be loved

This feels like falling in love

Falling in love

We're falling in love","acoustic, folk, british",acoustic,folk,british
Ed Sheeran,Moody Ballad Of Ed,"Come on now

Dry your eyes

I'm sick of all your lies

I've grown to despise you



Already sick of what you're saying

Hoping now I'm only praying

My baby's gone away

And I've already packed my bags



You didn't know me

(I've run away)

You couldn't show me

(What you have to say)

My one and only

Has gone away



Far away



You'll never leave me alone

Now I'm off on my own

I'll never ring your phone again



And still you keep on crying

If I said I loved you

I'd be lying

You need to dry your eyes

And I've still gone to pack my bags



You didn't know me

(I've run away)

You couldn't show me

(What you have to say)

My one and only

Has gone away



You didn't know me

(I've run away)

You couldn't show me

(What you have to say)

My one and only

Has gone away



Far away",,,,
Ed Sheeran,You Need To Cut Your Hair,"Well I walked from my house to yours

In a warm cold April rain

We barely went outdoors

And your family took the blame

Take time to be with you

She can only glare

Iâm a bad influence, thatâll do

âCos I need to cut my hair

Wash my mouth, change my clothes

Just donât talk to those friends of yours

Tell them not to come here anymore

Time to go, donât be slow

Thisâll only take a moâ

Take yourself right out of my door



Itâs just that they donât care

Dad said beware, watch your back

Just donât reply to that woman there

And even if she makes a fuss

Just ignore that trust

And donât give in to lust

And leave that one alone

The girlâs trouble



Time spent in burnt-down shed

Add up near two days

Fall down and cut my head

Take time to misbehave

Spend time and be with you

She can only glare

âCos youâre a bad influence, thatâll do

Boy you need to cut your hair

Wash your mouth, change your clothes

Just donât talk to those friends of yours

Tell them not to come here anymore

Time to go, donât be slow

Thisâll only take a moâ

Take yourself right out of my door



Itâs just that they donât care

Dad said beware, watch your back

Just donât reply to that woman there

And even if she makes a fuss

Just ignore that trust

And donât give in to lust

And leave that one alone



This is the dancing song

Close your eyes

Hypnotise to the beat

And the movement of the week

Do that shuffle of your feet

And pound out the fever, either

Dance as youâre a true believer

Cleaner lives are what you donât see

Fell the weight, gravitate

Feel the pace of me

This world is 2D

The only thing thatâs free in life is love

And that donât come cheap



Itâs just that they donât care

Dad said beware, watch your back

Just donât reply to that woman there

And even if she makes a fuss

Just ignore that trust

And donât give in to lust

And leave that one alone

The girlâs trouble","acoustic, british, singer-songwriter",acoustic,british,singer-songwriter
Jack Johnson,Rudolph The Red-nosed Reindeer,"Rudolph the red nosed reindeer

Had a very shiny nose

And if you ever saw it

You might even say it glows

And all of the other reindeer

Used to laugh and call him names

They never let poor Rudolph

Join in any reindeer games



Then one foggy Christmas Eve

Santa, he came to say

""Rudolph, with your nose so bright

Won't you guide my sleigh tonight?""



Then how the reindeers loved him

As they shouted out with glee

Rudolph the red nosed reindeer

You'll go down in history



But Rudolph, he didn't go for that

He said, ""I see through your silly games

How could you look me in the face

When only yesterday you called me names?""

Well all of the other reindeers, man

Well they sure did feel ashamed

""Rudolph, you know we're sorry

We're truly gonna try to change""",,,,
James Blunt,I'll Be Your Man,"So many voices

Too many noises

Invisible lies keeping us apart

So many choices, but they're all disappointment

And they only steal me away from you

Climb into our own private bubble

Let's get into all kinds of trouble



Slide over here, let your hands feel the way

There's no better method to communicate

Girls stop your talking, words just get in the way

I'll be your man

So baby come over

From the end of the sofa

I'll be your man

I'll be your man



So many faces

Staring at their shoelaces

When all anyone wants is to be seen

So tonight, let's be honest

We all want to be wanted

And darling you got me wanting you

Everything that I'm tryin' to say

Just sounds like a worn-out clichÃ©



Slide over here, let your hands feel the way

There's no better method to communicate

Girls stop your talking, words just get in the way

I'll be your man

So baby come over

From the end of the sofa

I'll be your man

I'll be your man



What are we all lookin' for?

Someone we just can't ignore

It's real love drippin'

From my heart you've got my trippin'

What are we all lookin' for?

Ooh



Slide over here, let your hands feel the way

There's no better method to communicate

Girls stop your talking, words just get in the way

I'll be your man

Slide over here, let your hands feel the way

There's no better method to communicate

Girls stop your talking, words just get in the way

I'll be your man

So baby come over

From the end of the sofa

I'll be your man

I'll be your man

I'll be your man

I'll be your man

I'll be your man

I'll be your man","pop, singer-songwriter, acoustic",pop,singer-songwriter,acoustic
Leonard Cohen,Diamonds In The Mine,"The woman in blue, she's asking for revenge, 

the man in white -- that's you -- says he has no friends. 

The river is swollen up with rusty cans 

and the trees are burning in your promised land. 

And there are no letters in the mailbox, 

and there are no grapes upon the vine, 

and there are no chocolates in the boxes anymore, 

and there are no diamonds in the mine. 



Well, you tell me that your lover has a broken limb, 

you say you're kind of restless now and it's on account of him. 

Well, I saw the man in question, it was just the other night, 

he was eating up a lady where the lions and Christians fight. 



And there are no letters in the mailbox 

and there are no grapes upon the vine, 

and there are no chocolates in the boxes anymore, 

and there are no diamonds in the mine. 



(You tell them now) 



Ah, there is no comfort in the covens of the witch, 

some very clever doctor went and sterilized the bitch, 

and the only man of energy, yes the revolution's pride, 

he trained a hundred women just to kill an unborn child. 



And there are no letters in the mailbox, 

oh no, there are no, no grapes upon your vine, 

and there are, there are no chocolates in your boxes anymore, 

and there are no diamonds in your mine. 

And there are no letters in the mailbox, 

and there are no grapes upon the vine, 

and there are no chocolates in your boxes anymore, 

and there are no diamonds in your mine.","folk, canadian, singer-songwriter",folk,canadian,singer-songwriter
Leonard Cohen,What Happens To The Heart,,"folk, singer-songwriter, blues",folk,singer-songwriter,blues
Florence And The Machine,Over The Love,,,,,
Passenger,Tip Of My Tongue,"Well, I heard an old man say

Youth's lost on the young

If I'd have known what I know today

I would have lived my life like a smoking gun

But, I saved it up for a rainy day

And I'm still waitin' for that day to come

You only know that you had it, when it's gone



But, it's something I can't say

Though it's there on the tip of my tongue

It's something I can't change

For you can't stop a setting sun

And I wanna scream it at the top of my lungs

But it's something I can't say

Though it's on the tip of my tongue

It's on the tip of my tongue



Well, I heard a young man say

The truth's lost on the old

All I have is how I feel today

No matter what I'm taught and what I'm told

So I save it up, for a rainy day

Even though, that day may never come

And I won't know that I had it til, its gone, no



But, it's something I can't say

Though it's there on the tip of my tongue

It's something I can't change, no

For you can't stop the rising sun

And I wanna scream it at the top of my lungs

But, it's something I can't say

Though, it's on the tip of my tongue

Oh, oh, oh on the tip of my tongue

Hey yeah, on the tip of my tongue (Whoa)

Oh

On the tip of my tongue

=","folk, alternative metal, melodic death metal",folk,alternative metal,melodic death metal
Passenger,The Girl Running,"I see the girl running,

With no shoes on her feet,

Jumping shade to shadow,

In this deafening heat.



And I hear the trains coming,

And the drunk man singing on the street,

And the fan on the ceiling,

Reeling,

Me in to sleep.



And I dream silent movies,

Black and white memories I suppose,

Theyâre the same old stories,

But wearing in different clothes.



la la la la la la la la la la la

la la la la la la la la la la la

la la la la la la la

la la la la la la la

la la



la la la la la la la la la la la

la la la la la la la la la la la

la la la la la la la

la la la la la la la

la



So whereâs the girl running,

With no shoes on her feet,

Cos thereâs no shade nor shadow,

In this deafening heat.","folk, alternative metal, melodic death metal",folk,alternative metal,melodic death metal
The Lumineers,Walls,,,,,
Birdy,Heart Of Gold,"I can be strong when I want to be,

You think Iâm weak âcause you can tear me apart

With the words that you speak

You think youâre in control but you donât understand

How much you are wrong

You choose to lash out at me, Iâve done nothing wrong

All you crave is attention

And just to be loved. You need to be loved




[Chorus:]

And I want to be free

When my heart is made from gold

And forgiveness seems too bold

I still find it in my heart

To say, ""I love you.""

When my heart is made from gold

And the hurt is just too bold

I still find it in my heart

To say, ""I love you.""



Is there not enough to use your love for me

To get past the things that cause you envy and hate

And the fights that they bring?



You say you're looked on as small.

Canât understand why you donât have it all

But you donât know how I fight for you

And believe in your aims,

I just wanna do right by you,

Forget what has changed âcause nothing has changed




[Chorus]



But you don't have to be so mean

Youâre such a drama queen

The way you play on every weakness that you see in me

To make you strong, you were all along



So donât pretend like you can hardly breathe

Like itâs down to me

âCause itâs so unfair that you canât succeed

Well, youâre so wrong

Weâre still so young




[Chorus]","indie, indie pop, folk",indie,indie pop,folk
Neil Young,(Quit) Don't Say You Love Me,,,,,
Neil Young,Double E,"Back in the country, livin' on the Double E

In the sunshine of her life

There's a ready young filly and mom and daddy won't let her leave

Mom and Papa won't let her go



But when they go out dancin'

She breaks out on her own

She's hot enough to burn the house down

And Mom and Daddy don't know



When Edith and Earl renamed the Double E

They nearly made history

The neighbors rose up and some of them were mad as hell

'Cause it used to be the Double L



Change comes slow in the country

When you're new there's a lot of distrust

Years pass by uneventful

And memories turn to dust



Meanwhile Granny has got her bright colors on

The sunshine in her eyes

Cruisin' by the bars and honky tonk where she met grandpa

And caught that young man's eye



Dusty white Eldorado

Cruisin' through the trees

Slippin' through the shadows

Of what used to be



Back in the day, livin' in the summer of love

Livin' in the summer of love

Grandma's ok but not the same since Grandpa's gone

She's livin' in the summer of love

Back in the day, livin' in the summer of love

Livin' in the summer of love

Livin' in the summer of love

Livin' in the summer of love

Livin' in the summer of love","classic rock, singer-songwriter, rock",classic rock,singer-songwriter,rock
Neil Young,I've Been Waiting For You,"I've been looking for a woman to save my life

Not to beg or to borrow

A woman with the feeling of losing once or twice

Who knows how it could be tomorrow



I've been waiting for you

And you've been coming to me

For such a long time now

Such a long time now



I've been waiting for you

And you've been coming to me

For such a long time now

Such a long time now

Such a long time now

Such a long time now

Such a long time now","classic rock, singer-songwriter, rock",classic rock,singer-songwriter,rock
Neil Young,One More Sign,"No I'm not gonna

Hide my feelings

Couldn't if I tried

No, I'm not holding them inside



Holding back is

So close to stealing

Though we both have pride

We could lose it all if we lied



Someday it's later than

The feeling we have now

It's off the ground

I've always played around

But now I don't know how



Listen easy

'Cause I'm saying

What I mean this time

Sharing words I always said were mine



I was breezy

Now I'm swaying

Like the tree we climbed

Asking you to give me one more sign","classic rock, singer-songwriter, rock",classic rock,singer-songwriter,rock
Neil Young,The Losing End,,"melancholy, bluesy, folk",melancholy,bluesy,folk
Damien Rice,Baby Sister,"Don't wake up, baby sister

Keep dreaming

Did he fill your cup?

Baby sister, keep drinking



Or he'll hit you

He'll bleach your eyes

So be a good girl just for the night

And run. Run.



Don't get stuck,

Baby sister, leave this land

And read your books

Baby sister, wash your hands



Or he'll beat you

He'll bleach your eyes

So be a good girl just for the night

And run! Run! Run! Run! Run!

Run, baby sister, run

Baby sister.","singer-songwriter, folk, alternative",singer-songwriter,folk,alternative
