artist,song,lyrics,genres,genre_1,genre_2,genre_3
George Strait,You'll Be There,"Hope is an anchor

And love is a ship

Time is the ocean

And life is a trip

You don't know where you're goin'

'Til you know where your at

And if you can't read the stars

Well, you'd better have a map

A compus and a conscious

So you don't get lost at sea

Lonesome old lonely island

Where no one wants to be



From the beginning of creation

I think our maker had a plan

For us to leave these shores

And sail beyond the sand

And let the good light guide us

To the waves and the wind

To the beaches in a world

Where we've have never been

And we'll climb upon the mountain y'all

We'll let our voices ring

And those who've never tried it

They'll be the first to sing



Oh, my, my

I'll see you on the other side

If I make it

And it might be a long hard ride

But I'm gonna take it

Sometime it seems that I don't have a prayer

Let the weather take me anywhere

But I know that I want to go

The streets are gold 'cause you'll be there

Oh, my, my



You don't bring nothin' with you here

And you can't take nothin' back

I ain't never seen a hearse with a luggage rack

So I've torn my knees a-prayin'

Scared my back from fallin' down

Spent so much time flyin' high

'Til I'm face first in the ground

So if you're up there watchin' me

Would you talk to God and say

Tell him I might need a hand

To see you both someday



Oh, my, my

So, I'll see you on the other side

If I make it

And it may be a long hard ride

But I want to take it

Sometime it seems that I don't have a prayer

Let the weather take me anywhere

But I know that I want to go

Where the streets are gold

'Cause you'll be there (you'll be there)

Oh, my, my

'Cause you'll be there (you'll be there)

Oh, my, my","country, george strait, classic country",country,george strait,classic country
Brad Paisley,Then,"I remember trying not to stare

The night that I first met you

You had me mesmerized

And three weeks later

In the front porch light

Taking 45 minutes to kiss goodnight

I hadn't told you yet

But I thought I loved you then



And now you're my whole life

Now you're my whole world

I just can't believe

The way I feel about you girl

Like a river meets the sea

Stronger than it's ever been

We've come so far since that day

And I thought I loved you then



I remember taking you back

To right where I first met you

You were so surprised

There were people around

But I didn't care

I got down on one knee right there

And once again

I thought I loved you then



But now you're my whole life

Now you're my whole world

I just can't believe

The way I feel about you girl

Like a river meets the sea

Stronger than it's ever been

We've come so far since that day

And I thought I loved you then



I can just see you

With a baby on the way

I can just see you

When your hair is turning grey

What I can't see

Is how I'm ever gonna love you more

But I've said that before



And now you're my whole life

Now you're my whole world

I just can't believe

The way I feel about you girl

We'll look back someday

At this moment that we're in

And I'll look at you and say

And I thought I loved you then



And I thought I loved you then","country, love, love songs",country,love,love songs
Brad Paisley,Sleepin' On The Foldout,"[Chorus]

Sleepin' on the foldout thanks to me and my big mouth

Why did I do what I did

I should'a known better than to lie

But it's too late and so tonight I'm

Sleepin' on the foldout sofa-bed 



She wanted me to go and see her family

But I told her that I had to work

I never dreamed she'd get home so dang early

And she caught me cleanin' fish

Out on our back porch

And now I'm 




[Chorus]



I can't believe they call this thing a mattress

It's 2 a.m. and I'm wide awake

Lookin' back I should'a just been honest

Instead of tellin' her the whole staff 

Spent the day out on the lake

And now I'm 




[Chorus]



Yeah, I'm sleepin' on the foldout sofa-bed",,,,
Keith Urban,If You Wanna Stay,"Go if you wanna go, stay if you wanna stay

My hearts not a game you can play with and out away

Baby trying to figure you out, could make a man go insane

So just go if you wanna go, stay if you wanna stay



Dream what you want to dream, be who you gotta be

I never wanna be the one who kept you from being free

But girl I gotta know what you want, 'cause I've taking all I can take

So just go if you wanna go, stay if you wanna stay



Every time you decide, to spread your wings and fly

You make the same mistake, and I can't take anymore goodbyes

So baby just go if you wanna go, stay if you wanna stay



Every time you decide, to spread your wings and fly

You make the same mistake, and I can't take anymore goodbyes

So baby just go if you wanna go, stay if you wanna stay



I don't wanna lose everything our love has made

But I don't wanna feel alone every time you go away

So just go if you wanna go, stay if you wanna stay



Mm mm baby just go if you wanna go, stay if you wanna stay","country, singer-songwriter, keith urban",country,singer-songwriter,keith urban
Florida Georgia Line,"God, Your Mama, and Me (Feat. Backstreet Boys)",,"country, country rock, male vocalists",country,country rock,male vocalists
The Chicks (Dixie Chicks),Lullaby,,,,,
Kenny Chesney,A Lot of Things Different,"I'd spend a lot more time in the pouring rain without an umbrella

Covering my head

And I'd stood up to that bully when he pushed and called me names

But I was too afraid

And I'd a gone on and saw Elvis that night he came to town

But mama said I couldn't

And I'd a went skinny dipping with Jenny Carson that time she dared me to

But I didn't



Oh I, I'd done a lot of things different



I wished I'd a spent more time with my dad when he was alive

Now I don't have the chance

I wish I had told my brother how much I loved him before he went off to war

But I just shook his hand

And I wish I had gone to church on Sunday morning when my grandma begged me too

But I was afraid of God

And I wish I would've listened when they said Boy, you're gonna wish you hadn't

But I wouldn't



Oh I, I'd done a lot of things different



People say they wouldn't change a thing, even if they could

Oh but I would



There was this red dress she wanted one time so bad she could taste it

And I should've bought it, but I didn't

She wanted to paint our bedroom yellow and trim it blues and greens

But I wouldn't let her, wouldn't a hurt nuthin

She loved to be held and kissed and touched but I didn't do it

Not nearly enough

And if I'd a known that dance was going to be our last dance

I'd a asked that band to play on and on on and on



Oh I, I'd done a lot of things different



People say they wouldn't change a thing, even if they could

Oh but I would

Oh whoa Oh I, I'd done a lot of things different

Oh I, I'd done a lot of things 

I think we've all do a lot of things different","country, kenny chesney, modern country",country,kenny chesney,modern country
Kenny Chesney,Noise,"Wrecking balls, downtown construction

Bottles breaking, jukebox buzzing

Cardboard sign says ""The Lord is Coming""

Tick, tick, tock

Rumors turn the mills back home

Parking lot kids with the speakers blown

We didn't turn it on but we can't turn it off, off, off

Sometimes I wonder how did we get here

Seems like all we ever hear is noise



Yeah we scream, yeah we shout 'til we don't have a voice

In the streets, in the crowds, it ain't nothing but noise

Drowning out all the dreams of this Tennessee boy

Just tryin' to be heard in all this noise



24 hour television, get so loud that no one listens

Sex and money and politicians talk, talk, talk

But there really ain't no conversation

Ain't nothing left to the imagination

Trapped in our phones and we can't make it stop, stop this noise



Yeah we scream, yeah we shout 'til we don't have a voice

In the streets, in the crowds, it ain't nothing but noise

Drowning out all the dreams of this Tennessee boy

Just tryin' to be heard in all this noise



Every room, every house, every shade of noise

All the floors, all the walls, they all shake with noise

We can't sleep, we can't think, can't escape the noise

We can't take the noise, so we just make noise



Yeah we scream, yeah we shout 'til we don't have a voice

In the streets, in the crowds, it ain't nothing but noise

Drowning out all the dreams of this Tennessee boy

Just tryin' to be heard in all this noise



All this noise

Can't take the noise

Can't take the noise

Can't stand the noise

Can't take the noise","country, kenny chesney, modern country",country,kenny chesney,modern country
The Band Perry,Walk Me Down The Middle,,"country, american, 2010",country,american,2010
Billy Ray Cyrus,Some Gave All [Acoustic Version],"I knew a man called him Sandy Kane

Few folks even knew his name

But a hero was he

Left a boy, came back a man

Still many don't understand

About the reasons we are free.



I can't forget the look in his eyes

Or the tears he cries

As he said these words to me.



All gave some and some gave all

And some stood through 

For the red, white and blue

And some had to fall

And if you ever think of me

Think of all your liberties and recall

Some gave all.




[Instrumental]



Now Sandy Kane is no longer here

But his words are oh so clear

As they echo through out our land

For all his friends who gave us all

Who stood the ground and took the fall

To help their fellow man.



Love your country and live with pride

And don't forget those who died

America can't you see.



All gave some and some gave all

And some stood through

For the red, white and blue

And some had to fall

And if you ever think of me

Think of all your liberties and recall

Some gave all.



And if you ever think of me

Think of all your liberties

And recall, some gave all.



Some gave all...",,,,
Merle Haggard,Footlights,"I live the kinda life most men only dream of

I make my livin' writin' songs and singin' them

But I'm forty-one years old and I ain't got no place to go

When it's over

So I hide my age and make the stage and

Try to kick the footlights out again.



I throw my old guitar across the stage and

Then my bassman takes the ball

And the crowd goes nearly wild to see

My guitar nearly fall

After twenty years of pickin' we're still alive

And kickin' and kickin' down the wall

Tonight we'll kick the footlights out

And walk away without a curtain call.



Tonight we'll kick the footlights out again

And try to hide the mood we're really in

Might not put on our old Instamatic grin

Tonight we'll kick the footlights out again.



I live the kinda life most men only dream of

And I make my livin' writin' songs and singin' them

But I'm fortysome years old and I ain't got no place to go

When it's over

So I hide my age and make the stage and

Try to kick the footlights out again...","country, classic country, outlaw country",country,classic country,outlaw country
Merle Haggard,Old Man From The Mountain,"The old man from the mountain's coming home, home, home

Thought I'd better warn you so I called you on the phone

Get rid of Joe the grinder, you better be there alone

'Cause the old man from the mountain's coming home



I've been working in the sawmill, I'm all uptight and tense

I got wind that someone a been diggin' under my back fence

Thought I'd better call you better let you know today

That the old man from the mountain's on his way yeah



The old man from the mountain's coming home, home, home

Thought I'd better warn you so I called you on the phone

Get rid of Joe the grinder, you better be there alone

'Cause the old man from the mountain's coming home



Wind it up now!



Been working my dang fool head off all for a dollar bill

And I need a bunch of good loving so I'm comin' down the hill

Don't want no friendly Henry's warming up my bed

And the old man from the mountains means what he said



The old man from the mountain's coming home, home, home

Thought I'd better warn you so I called you on the phone

Get rid of Joe the grinder, you better be there alone

'Cause the old man from the mountain's coming home



One more time!



The old man from the mountain's coming home, home, home

Thought I'd better warn you so I called you on the phone

Get rid of Joe the grinder, you better be there alone

'Cause the old man from the mountain's coming home","country, classic country, outlaw country",country,classic country,outlaw country
Wanda Jackson,Baby Loves Him,"Well, baby's a chick with the peroxide hair

You can't say this babe's a square

She likes her music with a solid beat

And when she starts to bop, you better go to your seat

'Cause, ooh, baby's gone



Yeah, she's gone a-all the way-ay, a-all the way

And when Baby fell, well, she really fell

Like I knew she would someday



Baby fell for a cat with the blue suede shoes

Drives a pink Cadillac and never sings the blues

They dance to a jukebox all night long

One glance and you'll say these cats are real gone

But, ooh, baby loves him



Yeah, she loves him a-all the way-ay, a-all the way

And when baby fell, well, she really fell

Like I knew she would someday



Well, now they're the happiest kids in town

Baby's got his ring and she sports it all around

All the other gals are jealous as can be

But it's plain to see

Ooh, baby loves him



Yeah, she loves him a-all the way-ay, a-all the way

And when baby fell, well, she really fell

Like I knew she would someday",,,,
Wanda Jackson,Old Time Rock And Roll,"Just take those old records off the shelf

I'll sit and listen to 'em by myself

Today's music ain't got the same soul

I like that old time rock 'n' roll



Don't try to take me to a disco

You'll never even get me out on the floor

In ten minutes I'll be late for the door

I like that old time rock 'n' roll



Still like that old time rock 'n' roll

That kind of music just soothes the soul

I reminisce about the days of old

With that old time rock 'n' roll



Won't go to hear them play a tango

I'd rather hear some blues or funky soul

There's only one sure way to get me to go

Start playing old time rock 'n' roll



Still like that old time rock 'n' roll

That kind of music just soothes the soul

I reminisce about the days of old

With that old time rock 'n' roll



Call me a relic, call me what you will

Say I'm old-fashioned, say I'm over the hill

Today's music ain't got the same soul

I like that old time rock 'n' roll



Still like that old time rock 'n' roll

That kind of music just soothes the soul

I reminisce about the days of old

With that old time rock 'n' roll



Still like that old time rock 'n' roll

That kind of music just soothes the soul

I reminisce about the days of old

With that old time rock 'n' roll



Rock 'n' roll

Soothes the soul

Days of old","rockabilly, rock and roll, country",rockabilly,rock and roll,country
Waylon Jennings,Busted,"My bills are all due and the baby needs shoes. but I'm busted

Cotton is down to a quarter a pound. and I'm busted

I got a cow that's gone dry and a hen that won't lay

A big stack of bills gettin' bigger each day.

The county will haul my belongings away, 'cause I'm busted



I went to see my brother, gonna ask him for a loan, I was busted

I hate to beg like a dog for a bone, but I'm busted

My brother said there ain't one thing I can do

Wife and the kids they're all down with the flu

I was just thinking about calling on you, 'cause I'm busted.




[Instrumental]



I ain't no thief but a man can go wrong, when he's busted

The food that we canned last summer is gone, and I'm busted

Well, the fields are all bare and the cotton won't grow

Me and my family gotta pack up and go

I'll make a living but where I don't know, I'm just busted...",,,,
Waylon Jennings,I Can Get Off,,,,,
Waylon Jennings,Old Church Hymns And Nursery Rhymes,"Blow on you restless wind up to your old tricks again

Bear down you Texas sun you make the desserts dry and the brush fires run

Splintered wood rusty chains this old front porch swing remains

A pendelum of memories goes back and forth on a summer breeze



Singing old church hymns and nursery rhymes

From the days way back before my time

With a little child upon my knee singing every sweet word back to me

Look how far I had to come to get back where I started from

With a child's wisdom passing time

Singing old church hymns and nursery rhymes



I've run the race I've walked the wire I paid the price of my desire

And the only time I've known it all is just before I took a fall

So howl you lone coyote song fade to sapphire sky of dawn

Count me in the lucky men to send the world around again



Singing old church hymns and nursery rhymes...","1990, new traditionalist, early 90s country",1990,new traditionalist,early 90s country
Waylon Jennings,What Makes A Man Wander,"What makes me wanna roam

When I got so much love at home

What makes a man wander

What makes a man wander?



The whistle of a train

Does something to my brain

What makes a man wander

What makes a man wander?



I know I love you as much as I ever could love anyone

Yet I'm still gone

I come back and I vow to settle down

Now then I'm gone with the dawn.



What makes me wanna roam

When I got so much love at home

What makes a man wander

What makes a man wander?




[Instrumental]



I know I love you as much as I ever could love anyone

Yet I'm still gone

I come back and I vow to settle down

Now then I'm gone with the dawn.



What makes me wanna roam

When I got so much love at home

What makes a man wander

What makes a man wander?



Oh, what makes a man wander

What makes a man wander?...","country, outlaw country, classic country",country,outlaw country,classic country
Hank Williams,I Dreamed About Mama Last Night,"I've just been to heaven with someone so true I dreamed about mama last night

She read me the Bible like she used to do I dreamed about mama last night

She never close her eyes to sleep till we were all in bed

And on party nights when we come home she often sat and read

We little thought about it then for we were young and gay

Just how much mama worried when we children were away

We only knew she never slept when we were out at night

That she waited just to know that we'd all come home alright

Why sometimes when we'd stay away till one or two or three

It seemed to us that mama heard the turnin' of the key

For always when we'd step aside she'd call and we'd reply

But we were all too young back then to understand the reason why

Until the last one had returned she'd always keep a light

For mama couldn't sleep until she kissed us all goodnight

She had to know that we were safe before she went to rest

She seemed to fear that the world might harm the ones that she loved the best

And once she told me when you're grown to women and to men

Perhaps I'll sleep the whole night through I may be different then

And so it seemed that night and day we knew a mother's care

That always when we got back home we'd find her waitin' there

Then came the night that we were called together round her bed

The children're all with you now the kindly doctor said

And in her eyes the gleam again that old time tender light

That told that she's just been waitin' to know that we were alright

She smiled that old familiar smile and prayed to God to keep

Her children safe from harm throughout the years tand then she went to sleep

My dream is a treasure that I'll always keep I dreamed about mama last night",,,,
Hank Williams,You Broke Your Own Heart,,"country, classic country, folk",country,classic country,folk
Alabama,"Burn, Georgia, Burn","Atlanta was on fire, so was she the night he left her

He left her there to bare her pain alone

Hoping to return

Burn, Georgia burn.



Roaring of the guns feel the emptiness inside her

Where once she felt the pounding of her heart

When he held her in his arms the tenderness they learned

Burn, Georgia burn.



He was a body, she was the soul

Of the love affair they couldn't control

While their world was falling down around them

They were not concerned

Burn, Georgia burn.



Winter brought the snow, and the rider down from Franklin

With news about the war had taken a toll

And he would not return

Burn, Georgia burn.



He was a body, she was the soul

Of the love affair they couldn't control

While their world was falling down around them

They were not concerned

Burn, Georgia burn.



While strolling through her mind

She stumbled on an old familier feeling

Of how he touched her many years ago

And how he made her burn

Burn, Georgia burn...","country, southern rock, alabama",country,southern rock,alabama
Alabama,Once Upon A Lifetime,"Once upon a lifetime

I looked in someone's eyes

And felt the fire burning in my heart

For the very first time

She was scared and young

And had never tasted love

So I took her by the hand

And a boy became a man

Once upon a lifetime



And once upon a lifetime

You hold the queen of hearts

But if you gamble on a diamond

When the dealing starts

You stand to lose it all

As the cards begins to fall

An the lesson learned is hard

You're only dealt the queen of hearts

Once upon a lifetime



So if your taking chances know the chance you take

A broken hearts a high price to pay

Foolish ways will make fools of the wise

And the best thing seldom come along twice



Once upon a lifetime

You know that you've been blessed

When you hold your first born

Tenderly against your chest

The innocent you see

The value of a family

And you feel a special bond

That only comes a long

Once upon a lifetime



So if you taking chances know the chance you take

A broken heart a high price to pay

Foolish ways will make fool's of the wise

And the best things seldom come along twice



And people only find

A love like yours and mine

Once upon a lifetime",,,,
Brooks & Dunn,Brand New Man,"[Chorus:]

I saw the light

I've been baptised

By the fire in your touch

And the flame in your eyes

I'm born to love again

I'm a brand new man



Well the whole town's talking

'Bout the line I'm walking

That leads right to your door

Oh how I used to roam

I was a rolling stone



I used to have a wild side

They say a country-mile-wide

I'd burn those beer joints

down

That's all changed now

You turned my life around




[Repeat Chorus]



I used to love 'em and leave

'em

I'd brag about my freedom

How no one could tie me

down

Then I met you

Now my heart beats true



Baby you and me together

Feels more like forever

Than anything I've ever

known

We're right on track

I ain't looking back




[Repeat Chorus 3 times]



I'm born to love again

I'm a brand new man","country, brooks and dunn, modern country",country,brooks and dunn,modern country
Brenda Lee,Back In Your Own Backyard,"(You can go to the east you go to the west

But you'll always come to where you started from)

The bird we think that are blue is waiting for you back in your own backyard

You see your castle in Spain through your window pane back in your own backyard

Oh you can go to the east go to the west but someday you'll come

Weary at heart back where you started from

You'll find your happiness lies right under your eyes back in your own backyard



(The bird with feathers of blue is waiting for you) back in your own backyard

(You see your castles in Spain through your window pane) back in your own backyard

Oh you can go the east...

(Happiness lies right under your eyes) back in your own backyard","oldies, 50s rock n roll, 60s",oldies,50s rock n roll,60s
Brenda Lee,The 59th Street Bridge Song (feelin' Groovy),,,,,
The Byrds,Hey Joe (Where you gonna go?),,,,,
Chris Young,A.M,"Everybody waitin' for the weekend

Gettin' off five in the P.M.

Wanna blow off a little steam and

Go cut loose somewhere



Folks start showin' up at seven

Order up a crown or a cold one

Nobody buyin' rounds for no one

No girls dancin' on the bar in there



But in the A.M. they go from gettin' buzzed into wasted

Might not remember what they're sayin'

Radio turned up playin' loud a honkeytonk station

Spendin' what you spent the week makin'

Ask a little hottie what her name is

The whole world's asleep, but we're wide awake in the A.M.



Leave around ten and you're alright

Everybody's cool, never uptight

But if you stay longer than midnight

You might end up in the middle of a fist fight



Cause in the A.M. they go from gettin' buzzed into wasted

Might not remember what they're sayin'

Radio turned up playin' loud a honkeytonk station

Spendin' what you spent the week makin'

Ask a little hottie what her name is

The whole world's asleep, but we're wide awake in the A.M.




[Brief Instrumental]



In the A.M. they go from gettin' buzzed into wasted

Might not remember what they're sayin'

Radio turned up playin' loud a honkeytonk station

Spendin' what you spent the week makin'

Ask a little hottie what her name is

Hey, baby, tell me whatcha think about

Gettin' out of this place and let me show you my Chevrolet

And we can sit and do a little star gazin'

Get a little bit of alone time in, in the A.M.



Yeah, yeah in the A.M.","country, modern country, chris young",country,modern country,chris young
Glen Campbell,If Not For You,"If not for you babe I couldn't even find the door and I couldn't even see the floor

I'd be sad and blue if not for you

If not for you all night you'd see me wide awake Lord that surely have to break

But it would not be new if not for you

If not for you my sky would fall and rain would gather too

Without your love I'd be nowhere at all I'd be lost if not for you

If not for you winter would have no spring I couldn't hear the robin sing

I just wouldn't have a clue if not for you




[Guitar]



If not for you my sky would fall...","country, listen ccpl, singer-songwriter",country,listen ccpl,singer-songwriter
Glen Campbell,Its Your World Boys And Girls,,"country, singer-songwriter, folk",country,singer-songwriter,folk
Glen Campbell,You're My World,"You're my world, you're every breath I take

You're my world, you're every move I make

Other eyes see stars up in the skies

But for me they shine within your eyes

As the trees reach for the sun above

So my arms reach out to you for love

With your hand resting in mine

I feel a power so divine



You're my world, you are my night and day

You're my world, you're every prayer I pray

If our love ceases to be

Then it's the end of my world for me



With your hand resting in mine

I feel a power so divine



You're my world, you are my night and day

You're my world, you're every prayer I pray

If our love ceases to be

Then it's the end of my world

End of my world

End of my world for me","superfavourits, country, singer-songwriter",superfavourits,country,singer-songwriter
Miranda Lambert,Settling Down,"Should I give up sunsets for marigold mornings?

Should I look for rainbows or wait for the rain?

Is happiness on the highway? Or is it parked in the driveway?

Should I lean on you, babe? Or should you lean on me?



Am I looking for comfort? Am I looking for an escape?

Am I looking for you? Am I looking the other way?



I'm a wild child and a homing pigeon

Caravan and an empty kitchen

Bare feet on the tile with my head up in the clouds

One heart goin' both directions

One love and a couple of questions

Am I settlin' up or settlin' down?

Am I settlin' up or settlin' down?



I could plant a pretty garden or just send myself flowers

Be a jet-set Friday or a Sunday hometown girl

I could stay a little lonely or let you get to know me

Yeah, I could love a picket fence if it wrapped around the world



I'm a wild child and a homing pigeon

Caravan and an empty kitchen

Bare feet on the tile with my head up in the clouds

I'm one heart goin' both directions

One love and a couple of questions

Am I settlin' up or settlin' down?



Ooh, ooh, ooh



Am I looking for comfort? Am I looking for an escape?

Am I looking for you? Am I looking the other way?



I'm a wild child and a homing pigeon

A caravan and an empty kitchen

Bare feet on the tile with my head up in the clouds

One heart goin' both directions

One love and a couple of questions

Am I settlin' up or settlin' down? (Ooh, ooh)

Am I settlin' up or settlin' down?



Ooh, ooh, ooh

Ooh, ooh, ooh","country, country pop, country-pop",country,country pop,country-pop
Martina McBride,Just Around The Corner,"There's no good crash course

On how to win what you're fighting for

You find a little grace

When you lose your faith

And you set your sights once more



On a slow down deep breath

And the strength to take another step

And keep walking baby

Keep on walking baby



Just around the corner

The sun's a little warmer

The storm is blowing over

It's finally over

The weight that you've been holding

The faith that's been broken

Ain't broken any longer

And you'll be stronger

Just around the corner, corner

Just around the corner



It's a white flag in the air

It's the hit your knees kind a prayer

It's a you don't know, whose lifting

But you hope it's someone, somewhere

It's a reaching out kind of friend

Over and over again

It's a God send

A God send



Just around the corner

The sun's a little warmer

The storm is blowing over

It's finally over

The weight that you've been holding

The faith that's been broken

Ain't broken any longer

And you'll be stronger

Just around the corner, corner

Just around the corner



Ohh, yeah, yeah

Ohh, yeah

Ohh, yeah



A break in the clouds

Can't see it now

But it's out there

Hold your head up

One foot in front

Of the other



Just around the corner

The sun's a little warmer

The storm is blowing over

It's finally over

The weight that you've been holding

The faith that's been broken

Ain't broken any longer

And you'll be stronger

Just around the corner, corner

Just around the corner, corner



Just around the corner, corner

Just around the corner",,,,
Ricky Nelson,Boppin' The Blues,"Well all my friends are boppin' the blues

It must be goin' round

All my friends are boppin' the blues

And it must be goin' round

I love you baby but I must be rhythm bound



Well the doctor told me boy you don't need no pills

Yeah that doctor told me son you don't need no pills

Just a handful of nickels and a jukebox will cure your ills



Well all my friends are boppin' the blues

And it must be goin' round

All them cats are boppin' the blues

And it must be goin' round

I love you baby but I must be rhythm bound

Well the cat bug bit me man I don't feel no pain

Yeah that jitter bug caught me man I don't feel no pain

I still love you baby

But I'll never be the same



Well all them cats are boppin' the blues

It must be goin' round

All my friends are boppin' the blues

And it must be goin' round

I love you baby but I must be rhythm bound



Rock bop rhythm 'n blues

Rock bop rhythm 'n blues

Rhythm 'n blues it must be goin' round","oldies, rockabilly, rock and roll",oldies,rockabilly,rock and roll
Ricky Nelson,The Christmas Song,"Chestnuts roasting on an open fire

Jack Frost nipping at your nose

Yuletide carols being sung by a choir

And folks dressed up like Eskimos



Everybody knows a turkey and some

Mistletoe help to make the season bright

Tiny tots with their eyes all aglow

Will find it hard to sleep tonight



They know that Santa's on his way

He's loaded lots of toys and goodies

On his sleigh

And ev'ry mother's

Child is gonna spy to see if

Reindeer really know how to fly



And so, I'm offering this

Simple phrase to kids from

One to ninety-two

Altho' it's been said many times

Many ways; ""Merry Christmas to you""",,,,
Patsy Cline,Lonely Street,"I'm looking for that lonely street

I've got a sad, sad tale to tell

I need a place to go and weep

Where's this place called ""Lonely Street?""



A place where there's just loneliness

Where dim lights bring forgetfulness

Where broken dreams and mem'ries meet

Where's this place called ""Lonely Street?""



Perhaps upon that lonely street

There's someone such as I

Who came to bury broken dreams

And watch an old love die



If I could find that lonely street

Where dim lights bring forgetfulness

Where broken dreams and mem'ries meet

Where's this place called ""Lonely Street?""




[Instrumental]



Where's this place called ""Lonely Street?""...","country, female vocalists, classic country",country,female vocalists,classic country
George Jones,Beer Run,,"country, classic country, singer-songwriter",country,classic country,singer-songwriter
George Jones,House Without Love (is Not A Home),,"country, classic country, george jones",country,classic country,george jones
George Jones,Just One More,"Put the bottle on the table

Let it stay by till I'm not able

To see your face in everyplace that I go

I've been sitting here so long

Just remembering that you are gone

Well, one more drink of wine

Then if you're still on my mind

One drink, just one more and then another



I'll keep drinking it won't matter

I'll just remember that I once had her

I don't know why I sit and cry everyday

I've been trying to forget

But I haven't stopped as yet

Well, one more drink of wine

Then if you're still on my mind

One drink, just one more and then another



Put the bottle on the table

Let it stay by till I'm not able

To see your face in everyplace that I go

I've been sitting here so long

Just remembering that you are gone

Well, one more drink of wine

Then if you're still on my mind

One drink, just one more and then another",,,,
George Jones,Roly Poly,"Roly Poly, eatin' corn n' 'taters,

Hungry ev'ry minute of the day;

Roly Poly, gnawin' on a biscuit,

Long as he can chew it, it's okay.



He can eat an apple pie,

An' never even bat an eye,

He likes everything from soup to hay;

Roly Poly, daddy's little fattie

Bet he's gonna be a man someday.



Roly Poly, scrambled eggs for breakfast,

Bread n' jelly twenty times a day;

Roly Poly, eats a hardy dinner,

It takes lots of strength to run and play.



Pulls up weeds and does the chores,

And he runs both ways to all the stores,

He works up an appetite that way;

Roly Poly, daddy's little fattie,

Bet he's gonna be a man someday...",,,,
George Jones,Tomorrow Never Comes,"Oh, you tell me that you love me

Yes, you tell me that you care

That tomorrow we'll be married

But tomorrow it is never there.



Many long nights have I waited

Many long nights have I cried

Just to see that happy morning

I would hold you by my side.



But tomorrow never comes

No, tomorrow it ain't gonna ever come

Yes, you told me that you love me

But tomorrow never comes","country, classic country, george jones",country,classic country,george jones
Don Henley,Drivin' With Your Eyes Closed,"I met a Frenchman in a field last night

He was out there with an easel, painting carnival light

He said, ""I used to paint the princess; I used to paint the frogs

Now I paint moustaches on dangerous dogs""

He said, ""Sometimes it's a country; sometimes it's a girl

You know, everybody's got to have a purpose in this world

You Yankees are so silly about matters of the heart

Don't you know that women are the only works of art



You're drivin' with your eyes closed

You're drivin' with your eyes closed

You're drivin' with your eyes closed

You're gonna hit somethin'

But that's the way it goes""



Come guys were born to Rimbaud

Some guys breathe Baudelaire

Come guys just got to go and put their rockets everywhere

You can breed 'em by the thousands; you can trick and you can train

Just look at all those poor dogs that are dragged down by the Seine

How many arrows must I shoot into the blue?

Ah, you little maniac, I'm crazy over you

Before The Death of Lovers and The Punishment of Pride

Let's go scrape across the terrazzo

It's just too hot outside



""You're drivin' with your eyes closed

You're drivin' with your eyes closed

You're drivin' with your eyes closed

You're gonna hit somethin'

But that's the way it goes



Talk talk, talk and talk

Talk talk, sweet talk

Talk talk, tough talk

Talk talk, dirty talk

Talk talk, walk and talk

Talk talk, big talk

Talk talk, baby talk

Kiss kiss kiss



Talk talk, talk and talk

Talk talk, smooth talk

Talk talk, body talk

Talk talk, back talk

Talk talk, small talk

Talk talk, baby talk

Talk talk, peace talk

Talk talk, bullshit","80s, rock, classic rock",80s,rock,classic rock
The Judds,Beautiful Star Of Bethlehem,,,,,
Sara Evans,Cupid,"Tell Cupid not to point that thing at me

One more hole in my poor heart is just what I don't need

I've been teased by a fake

Burned by love

And left by destiny

So for my hearts sake tell Cupid wait

Don't point that thing at me



A boy and girl

That's where it starts

And then oh cupid, well he goes right for the heart

Yeah I've been hit a time or two

But what got me turned out to be just passing through



So tell Cupid not to point that thing

One more hole in my poor heart is just what I don't need

Well teased by a fake

Burned by a love

And left by destiny

So for my hearts sake tell Cupid wait

Don't point that thing at me



True love I saw and finally found

That I'm better off just doing without

Oh its a real cold shot, yeah its a deadly curse

That goes from a good love to bad love

And heartache at its worse



So tell Cupid not to point that thing

One more hole in my poor heart is just what I don't need

Well teased by a fake

Burned by a love

And left by destiny

So for my hearts sake tell Cupid wait

Don't point that thing at me",,,,
