artist,song,lyrics,genres,genre_1,genre_2,genre_3
AVICII,Blessed,,,,,
Miley Cyrus,"Baby, I'm Gonna Leave You",,,,,
Miley Cyrus,It Ain't Me Babe (Bob Dylan Cover),,"pop, female vocalists, dance",pop,female vocalists,dance
Miley Cyrus,Super Girl,,"pop rock, cool, miley cyrus",pop rock,cool,miley cyrus
Demi Lovato,California Sober,"Cashin' in my chips for forgiveness

Trading in my shame for perspective

Tired of being known for my sickness

It didn't work, I'm tryin' something different, I



Healing got me lookin' for freedom

Happiness it used to be fleeting

History was always repeating

Not anymore



I'm California sober

It doesn't have to mean the growin' part is over

No, it ain't black or white, it's all of the colors

That I only just discovered, now

I'm California sober

California Sober



I

Used to live in fear of always slipping

But living for perfection isn't living, I

I ran a little slower, now I'm tripping, I

A beautiful and magical beginning, I



Healing got me lookin' for freedom

Happiness, it used to be fleeting

History was always repeating

Not anymore



I'm California sober

It doesn't have to mean the growin' part is over

No, it ain't black or white, it's all of the colors

That I only just discovered, now

I'm California sober

California Sober



Trading judgment for freedom

Found somethin' new to believe in

Somethin' inside of me screamin'

Don't be so hard on yourself



Look up, somethin' has shifted

My heavy spirit is lifted

I found myself



I'm California sober

Doesn't have to mean the growin' part is over

No, it ain't black or white, it's all of the colors

That I only just discovered, now

I'm California sober

California Sober, I



California Sober, I California Sober","rock, pop, pop rock",rock,pop,pop rock
Demi Lovato,Proof,"Baby, what you want, tell me what you want, want

What you want, what you really wanna do

I can take you uptown, take you downtown

Let me know if you really want proof

I'm not the type to just talk it

I strap my boots up and walk it

So baby, let me know if you're ready for school



Dancing like you want me

Wouldn't mind it if you tip it

Look what you done started

It's going down tonight



Now baby, I can't lie

I'm the truth (I'm the truth)

Slide my dress, get loose

Legs high to the roof (to the roof)

I do my thing, boy, you 'bout to see the proof

I can't lie

I'm the truth (I'm the truth)

Slide my dress, get loose

Blow your mind to the roof (to the roof)

I do my thing, boy, you 'bout to see the proof



Ah... shit (proof, proof, proof, proof, proof)

Ah... shit (see the proof)



Baby, I'm a bitch, I'm a real bad bitch

Here I come when you're callin' my name

I can be your fix, let me be your fix boy

Let's go if you wanna play

I'm not the type to just talk it

I strap my boots up and walk it

So baby, let me know if you're ready for school



Dancing like you want me

Wouldn't mind it if you tip it

Look what you done started

It's going down tonight



Now baby, I can't lie

I'm the truth (I'm the truth)

Slide my dress, get loose

Legs high to the roof (to the roof)

I do my thing, boy, you 'bout to see the proof

I can't lie

I'm the truth (I'm the truth)

Slide my dress, get loose

Blow your mind to the roof (to the roof)

I do my thing, boy, you 'bout to see the proof



Ah... shit (proof, proof, proof, proof, proof)

Ah... shit (see the proof)



I can't lie

I'm the truth (I'm the truth)

Slide my dress, get loose

Legs high to the roof (to the roof)

I do my thing, boy, you 'bout to see the proof

I can't lie

I'm the truth (I'm the truth)

Slide my dress, get loose

Blow your mind to the roof (to the roof)

I do my thing, boy, you 'bout to see the proof (see the proof)

Ba da da da, see the proof","jazz pop, pop, pop rock",jazz pop,pop,pop rock
Madonna,A New Argentina,"[Peron:]

Dice are rolling, the knives are out

Would-be presidents are all around

I don't say they mean harm

But they'd each give an arm

To see us six feet underground




[Eva:]

It doesn't matter what those morons say

Our nation's leaders are a feeble crew

There's only twenty of them anyway

What is twenty next to millions who

Are looking to you?



All you have to do is sit and wait

Keeping out of everybody's way

We'll ... you'll be handed power on a plate

When the ones who matter have their say

And with chaos installed

You can reluctantly agree to be called




[Peron:]

There again we could be foolish not to quit while we're ahead

For distance lends enchantment, and that is why

All exiles are distinguished, more important, they're not dead

I could find job satisfaction in Paraguay




[Eva:]

This is crazy defeatist talk

Why commit political suicide, there's no risk

There's no call for any action at all

When you have unions on your side




[Workers:]

A new Argentina, the chains of the masses untied

A new Argentina, the voice of the people

Cannot be denied




[Eva:]

There is only one man who can lead any workers' regime

He lives for your problems, he shares your ideals and your dream

He supports you, for he loves you

Understands you, is one of you

If not, how could he love me?




[Workers:]

A new Argentina, the workers' battle song

A new Argentina, the voice of the people

Rings out loud and long




[Eva:]

Now I am a worker, I've suffered the way that you do

I've been unemployed, and I've starved and I've hated it too

But I found my salvation in Peron, may the nation

Let him save them as he saved me




[All:]

A new Argentina, a new age about to begin

A new Argentina, we face the world together

And no dissent within




[Peron:]

There again we could be foolish not to quit while we're ahead

I can see us many miles away, inactive

Sipping cocktails on a terrace, taking breakfast in bed

Sleeping easy, doing nothing, it's attractive




[Eva:]

Don't think I don't think like you

I often get those nightmares too

They always take some swallowing

Sometimes it's very difficult to keep momentum

If it's you that you are following

Don't close doors, keep an escape clause

Because we might lose the Big Apple



But would I have done what I did

If I hadn't thought, if I hadn't known

We would take the country




[Eva:]

Peron has resigned from the army and this we avow

The descamisados are those he is marching with now

He supports you, for he loves you

Understands you, is one of you

If not, how could he love me?




[All:]

A new Argentina, the chains of the masses untied

A new Argentina, the voice of the people

Cannot be, and must not be denied




[Che:]

How annoying that they have to fight elections for their cause

The inconvenience, having to get a majority

If normal methods of persuasion fail to win them applause

There are other ways of establishing authority




[All:]

A new Argentina, the chains of the masses untied

A new Argentina, the voice of the people

Cannot be, and will not be, and must not be denied.","90s, soundtrack, 1996",90s,soundtrack,1996
Madonna,Ghosttown (Don Diablo Remix),,"pop, dance, female vocalists",pop,dance,female vocalists
Madonna,Love Tried To Welcome Me,"These are my hands, but what can they give me?

These are my eyes, but they cannot see

These are my arms, but they don't know tenderness

And I must confess that I am usually drawn to sadness

And loneliness has never been a stranger to me



But love tried to welcome me

But my soul drew back

Guilty of lust and sin

Love tried to take me in



These are my lips, but they whisper sorrow

This is my voice, but it's telling lies

I know how to laugh, but I don't know happiness

And I must confess

Instead of spring it's always winter

And my heart has always been a lonely hunter, but still



Love tried to welcome me

But my soul drew back

I was covered with dust and sin

Love tried to take me in

Love tried to break me



And I must confess, instead of spring, it's always winter

And my heart has always been a lonely hunter, but still



Love tried to welcome me

But my soul drew back

(I was) guilty of lust and sin

Love tried to take me in

Love tried to welcome me

But my soul drew back

Covered with dust and sin

Love tried to take me in

Love tried to break me

Love tried to welcome me

But my soul drew back

Guilty of lust and sin (I was covered with dust, covered with sorrow)

Love tried to take me in (Covered)

Still, love tried to welcome me

But my soul drew back (Guilty of lust and sin)

Covered with dust and sin

Love tried to take me in (Love tried to break me)

Love tried to welcome me (Love tried to welcome me)

But my soul drew back

Guilty of lust and sin (But my soul drew back)

Love tried to take me in (I was covered with sadness)

Love tried to welcome me","pop, dance, 80s",pop,dance,80s
Madonna,Time Stood Still,"Despair, regret, and tenderness

Is what I feel for you

I loved you from the very start

What else could I do



You read my mind, you made me cry

Time stood still

And now I know the reasons why

Time stood still



Maybe you're the next best thing to happen

All the things we might have been



A flame becomes a fading light

That burns inside my heart

And like a castle in the sand

It had to fall apart



You made me laugh, you gave me hope

It's over now

Our happiness went up in smoke

It's over now



Maybe you're the next best thing to happen

All the things we might have been

Maybe you're the next best thing to happen

All the things we might have been



Maybe you're the next best thing to happen

All the things we might have been

Maybe you're the next best thing to happen

All the things we might have been","pop, dance, 80s",pop,dance,80s
Britney Spears,Chris Cox Megamix,,"pop, dance, britney spears",pop,dance,britney spears
Britney Spears,Mannequin,"Home late, it's okay

I run this, he wants me

I get things, everything

I want it my own way

Your time, goldmines, blue skies, all mine

Necklace, dresses, excess



I can't help myself, I'm just doing what I do

Help myself to anything that I want, so thank you

I like it, and I do what I like

And then you do what I like, and you like it



If you wanna just (scream), scream your lungs out

If you wanna just (cry), cry your eyes out

I'ma do my (thing), that's what I'm about

You can cry your eyes out of your head



Baby baby, I don't care, I don't care, I don't care, I don't

You can cry-cry-cry again-gain-gain

My face like a mannequin (scream)

Mannequin, yeah, I did it again and a-

You can cry-cry-cry again-gain-gain

My face like a mannequin



You told me you lonely

Can't hear you, can't feel you

I'm frozen, I'm posing

There's no way you move me

Watch me, dress me, can't impress me

I'm not changing, adjust



I can't help myself, I'm just doing what I do

Help myself to anything that I want, so thank you

I like it, and I do what I like

And then you do what I like, and you like it



If you wanna just (scream), scream your lungs out

If you wanna just (cry), cry your eyes out

I'ma do my (thing), that's what I'm about

You can cry your eyes out of your head



Baby baby, I don't care, I don't care, I don't care, I don't

You can cry-cry-cry again-gain-gain

My face like a mannequin (scream)

Mannequin, yeah, I did it again and a-

You can cry-cry-cry again-gain-gain

My face like a mannequin



My face like a mannequin

My face like a mannequin

My face like a mannequin

My face like a mannequin

(Watch me, watch me, watch me, watch me)

(Watch me, watch me, watch me, watch me)

(Watch me, watch me, watch me, watch me)

(Watch me, watch me, watch me)



If you wanna just (scream), scream your lungs out

If you wanna just (cry), cry your eyes out

I'ma do my (thing), that's what I'm about

You can cry your eyes out of your head



Baby baby, I don't care, I don't care, I don't care, I don't

You can cry-cry-cry again-gain-gain

My face like a mannequin (scream)

Mannequin, yeah, I did it again and a-

You can cry-cry-cry again-gain-gain

My face like a mannequin



My face like a mannequin

My face like a mannequin

My face like a mannequin

My face like a mannequin

My face like a mannequin

My face like a mannequin

My face like a mannequin

My face like a mannequin","pop, dance, britney spears",pop,dance,britney spears
Britney Spears,Touch Of My Hand,"I'm not ashamed of the things that I dream

I find myself flirting with the verge of obscene

Into the unknown, I will be bold

I'm going to places I can be out of control



And I don't want to explain tonight

All the things I've tried to hide

I shut myself out from the world so I

Can draw the blinds and I'll teach myself to fly

I love myself, it's not a sin

I can't control what's happening



'Cause I just discovered

Imagination's taking over

Another day without a lover

The more I come to understand

The touch of my hand



The small of my back, the arch of my feet

Lately I've been noticing the beautiful me

I'm all in my skin and I'm not gonna wait

I'm into myself in the most precious way



And I don't want to explain tonight

All the things I've tried to hide (To hide)

I shut myself out from the world so I

Can draw the blinds and I'll teach myself to fly



'Cause I just discovered

Imagination's taking over

Another day without a lover

The more I come to understand

The touch of my hand



There's a world undefined

In my body and mind

I won't be left behind

I'm already here



'Cause I just discovered

Imagination's taking over

Another day without a lover

The more I come to understand

The touch of my hand

'Cause I just discovered

Imagination's taking over

Another day without a lover

The more I come to understand

The touch of my hand","pop, sexy, britney spears",pop,sexy,britney spears
Cyndi Lauper,Five Days,,"pop, 80s, female vocalists",pop,80s,female vocalists
Cyndi Lauper,Sally's Pigeons,"When I was eight I had a friend

With a pirate smile

Make believe and play pretend

We were innocent and wild

Hopped a fence and slammed the gate

Running down my alleyway

In time to watch Sally's pigeons fly



We loved to watch them dive and soar

Circle in the sky

Free as a bird from three to four

And never knowing why

Neighbors pulled their wash back in

Put away my Barbie and Ken

Look out overhead

While Sally's pigeons fly



I had a fool's confidence

That the world had no boundaries

But instincts and common sense

Come in different quantities



My heart began to

Skip to the beat

Of the boy next door

She had her eye across the street

On someone shy and tall

We lived our dreams

And challenged fate

In tears, she told me she was late

And Sally let his pigeons out to fly



On the dresser sits a frame

With a photograph

Two little girls in ponytails

Some twenty-one years back

She left one night with just a nod

Was lost from some back alley job

I close my eyes and Sally's pigeons fly

She never saw those birds again

And me, I can't remember when

A pirate smile hasn't made me cry

I close my eyes

And Sally's pigeons fly","pop, 80s, female vocalists",pop,80s,female vocalists
ABBA,Every Good Man Chess Musical demo),,"pop, disco, 70s",pop,disco,70s
Jessie J,I Want Love,"I want love

Baby, tonight, I want it

I want love

Don't try to fight me on it

I want you and me, there's no confusion

Breakin' all our New Year's resolutions



I never thought you'd see me

I never thought you'd care

I never thought you'd come so close

I could feel you, now you're standing there

I never thought you'd run to me

Now I don't know what to say, babe

I only closed the door 'cause I thought that you were afraid



I wanted you yesterday

No, nothing's changed

You've always been the one



And I want love

Baby, tonight, I want it

I want love

Don't try to fight me on it

I want you and me, there's no confusion

Breakin' all our New Year's resolutions



'Cause I want love (Ooh-ooh-ooh)

I want love (Ooh-ooh-ooh)

I want you and me, there's no confusion

Breakin' all our New Year's resolutions



So, baby, let's get crazy

There's no need to be scared

I wanna get lost in love, divine, forever to share



I wanted you yesterday

No, nothing's changed

You've always been the one



And I want love

Baby, tonight, I want it

I want love

Don't try to fight me on it

I want you and me, there's no confusion

Breakin' all our New Year's resolutions



I want love

Baby, tonight, I want it

I want love

Don't try to fight me on it

I want you and me, there's no confusion

Breakin' all our New Year's resolutions, oh



I want love (Ooh)

Baby, tonight, I want it

I want love (Woo)

Don't try to fight me on it

I want you and me, there's no confusion (You and me, babe)

Breakin' all our New Year's resolutions



I want love (Ooh-ooh-ooh)

I want love (Ooh-ooh-ooh)

You and me, there's no confusion

Breakin' all our New Year's resolutions



I want love",,,,
Jessie J,We Found Love,,,,,
Selena Gomez,Kiss & Tell,,"pop, female vocalists, disney",pop,female vocalists,disney
David Guetta,2U (Feat. Justin Bieber),,"dance, house, electronic",dance,house,electronic
David Guetta,Last Train,"Get get up, get get on

Get get up, get get on

Get get up, get get on

Get get up, get get on



I need to make the proper connection

to get my popper injection

my customs infection

so i can proceed in the right direction

I need to ride, ride, ride, ride



Get get up, get get on

Get get up, get get on

Get get up, get get on

Get get up, get get on



Sunshine or rain, pleasure or pain

Release my stress, release my pain

Don't want it simple, don't want to plane

I want some men in there on a frame



Bring on the wreck, bring on the chamb'

U've got me waitin', waitin' in vain

Don't make me wait

Please don't make me wait



U get the jab on the boys on a play

We know to lay, it's time to slave

Side to side, ready for the ride

Up and down, swing its around...



Get get up, get get on

Get get up, get get on

Get get up, get get on

Get get up, get get on



Are u the conductor ?

Be my instructor

Simple and plane, show me the train

Can I please get on the last train



Get get up, get get on

Get get up, get get on

Get get up, get get on

Get get up, get get on

Get get up, get get on

Get get up, get get on

Get get up, get get on

Get get up, get get on



Can I please get on the last train...","dance, house, electronic",dance,house,electronic
Backstreet Boys,Crawling Back To You,"Everybody knows

That I was such a fool to ever let go of you

But baby, I was wrong

Yeah, I know I said, ""We'd be better off alone.""

It was time that we moved on

I know I broke your heart

I didn't mean to break your heart

But baby, here I am



Banging on your front door

My pride spilled on the floor

My hands and knees are bruised

And I'm crawling back to you

Begging for a second chance

Are you gonna let me in?

I was running from the truth

And now I'm crawling back to you



I know you're in there

And you can make me wait

But I'm not going away

It's the least that I can do

Just to tell you face to face

I was lying to myself (lying to myself)

Now I'm dying in this hell (dying in this hell)

Girl, I know you're mad

I can't blame you for being mad

But baby, here I am



Banging on your front door

My pride spilled on the floor

My hands and knees are bruised

And now I'm crawling back to you

Begging for a second chance

Are you gonna let me in? (let me in)

I was running from the truth

And now I'm crawling back to you



If you could see these tears I'm crying

Touch these hands that can't stop shaking

Hear my heart that's barely breathing

You will see a different man



But baby, here I am

Banging on your front door

My pride spilled on the floor

My hands and knees are bruised

And I'm crawling back to you



(Come on) Begging for a second chance

Are you gonna let me in? (let me in)

I was running from the truth (oh, no-no)

And now I'm crawling back to you (darling)

Banging on your front door (darling)

My pride spilled on the floor (darling, yeah!)

My hands and knees are bruised

Now I'm crawling back to you (yeah!)



Now I'm crawling back to you

Crawling back to you

(Crawling back to you)

Crawling back to you","pop, backstreet boys, boybands",pop,backstreet boys,boybands
Backstreet Boys,Make Believe,"We can only make believe

We can only make believe



Something that you said

Got into my head

Here I am falling from the edge

Waiting for the day

I can run away with you, with you



Like angels on fire we burn the sky

One kiss and we'd say goodbye



If we can only make believe

You and me, together

We can be a king and queen

Rule another world forever

We'd set our course to live or die

Across the universe I'd be by your side

If we could only make believe



We can only make believe

We can only make believe



Catch another breath

I got nothing left

This love I have is pulling me to death

Waiting for the night

I can feel alive in you, ooh-ooh



Like angels on fire we burn the sky

One kiss and we'd say goodbye



If we can only make believe

You and me, together

We can be a king and queen

Rule another world forever

We'd set our course to live or die

Across the universe I'd be by your side

If we could only make believe



If we close our eyes

Let our hearts collide

Leave the world outside

Leave it all behind

If we close our eyes

Let our hearts collide

Leave the world outside

Leave it all behind

Leave the world outside

Leave it all behind



If we can only make believe

You and me, together

We can be a king and queen

Rule another world forever

We'd set our course to live or die

Across the universe I'd be by your side

If we could only make believe



(If we could only make believe)

If we close our eyes

Let our hearts collide

(If we could only make believe)

Leave the world outside

Leave it all behind

(If we could only make believe)

If we close our eyes

Let our hearts collide

(If we could only make believe)

Leave the world outside

Leave it all behind","driving, emotion, 2013",driving,emotion,2013
The Chainsmokers,Bloodstream,,"electropop, downtempo, electronic",electropop,downtempo,electronic
Calvin Harris,Limits,"And it starts with the beat of a drum, far away

I took a chance with your mind, I've come to play

I get the buzz from your girl, I buzz away

In my car, in my house and my babe today

I never wanted to stand the loving game

I write your name on my hand to fan the flame

I'm lookin' twice at you, girl, we're not the same

And if we fight, you're the one to blame



But now suddenly, I don't find the time to see you

Become close to me, and then act like I don't know you

It's not good for me, I can't find the time to see you

Become close to me, and then act like I don't know you



Keep spending limits of my life

Trying to keep up with my friends

Trying to keep up with my friends



Keep spending limits of my life

Trying to keep up with my friends

Trying to keep up with my friends



And it starts with the beat of a drum, far away

I took a chance with your mind, I've come to play

I get the buzz from your girl, I buzz away

In my car, in my house and my babe today

I never wanted to stand the loving game

I write your name on my hand to fan the flame

I'm lookin' twice at you, girl, we're not the same

And if we fight, you're the one to blame



Keep spending limits of my life

Trying to keep up with my friends

Trying to keep up with my friends



Keep spending limits of my life

Trying to keep up with my friends

Trying to keep up with my friends



Keep spending limits of my life

Trying to keep up with my friends

Trying to keep up with my friends","electronic, dance, electro",electronic,dance,electro
Enrique Iglesias,Only You,"Looking from a window above

It's like a story of love

Can you hear me

Came back only yesterday

I'm moving further away

Want you near me



All I needed was the love you gave

All I needed for another day

All I ever knew

Only you



Sometimes when I think of your name

And it's only a game

And I need you

Listening to the words that you say

Getting harder to stay

When I see you



All I needed was the love you gave

All I needed for another day

All I ever knew

Only you



This is gonna take a long time

And I wonder what's mine

Can't take no more

Wonder if you'll understand

It's just the touch of your hand

Behind a closed door



All I needed was the love you gave

All I needed for another day

All I ever knew

Only you



All I needed was the love you gave

All I needed for another day

All I ever knew

Only you



Looking from a window above

It's like a story of love

Can you hear me

Came back only yesterday

I'm moving further away

Want you near me



All I needed was the love you gave

All I needed for another day

All I ever knew

Only you



All I needed was the love you gave

All I needed for another day

All I ever knew

Only you","pop, latin, spanish",pop,latin,spanish
Cher,Dark Lady,"The fortune queen of New Orleans

Was brushing her cat in her black limousine

On the back seat were scratches from

The marks of men, her fortune she had won

I couldn't see through the tinted glass

She said, ""Home, James,"" and he hit the gas

I followed her to some darkened room

She took my money, she said, ""I'll be with you soon.""



Dark lady laughed and danced

And lit the candles one by one

Danced to her gypsy music

'Til her brew was done

Dark lady played black magic

'Til the clock struck on the twelve

She told me more about me

Than I knew myself



She dealt two cards, a queen and a three

And mumbled some words that were so strange to me

And then she turned up a two-eyed jack

My eyes saw red but the card still stayed black

She said, ""The man you love is secretly true

To someone else who is very close to you!

My advice is that you leave this place

Never come back, and forget you ever saw my face!""



Dark lady laughed and danced

And lit the candles one by one

Danced to her gypsy music

'Til her brew was done

Dark lady played black magic

'Til the clock struck on the twelve

She told me more about me

Than I knew myself



So I ran home and crawled in my bed

I couldn't sleep because of all the things she said

Then I remembered her strange perfume

And how I smelled it once in my own room

So I snuck back and caught her with my man

Laughing and kissing 'til they saw the gun in my hand

The next thing I knew they were dead on the floor

Dark Lady would never turn a card up anymore



Dark lady laughed and danced

And lit the candles one by one

Danced to her gypsy music

'Til her brew was done

Dark lady played black magic

'Til the clock struck on the twelve",,,,
Cher,Melody,"Melody, you're my oldest friend

I can talk to you what a day it's been

Out there in the mad men crush

Another days gone down in a dusk



Melody listen for the phone

While I change my clothes he knows by now I'm home

Three days waiting took its toll

This trying to stop it's crying is getting old



Melody, remember long summer days

Playing grown ups in the city

Mamma said, ""Sweet dreams, sleepy heads.""

Tucked in bed with your favourite dolly, oh



Melody, with your raggedy charms

I have looked for love in a stranger's arms

Scared of going home for what they'll say

You know mamma's eyes could always look right through

Daddy won't be so proud of me

No. They won't understand like you, Melody","pop, female vocalists, dance",pop,female vocalists,dance
